Time,GeneralizedAngle
6.84,148.6467693149627
6.8500000000000005,148.73671081489525
6.86,148.82748411485167
6.87,148.91966867142455
6.88,149.01243329851488
6.890000000000001,149.1054390509542
6.9,149.1766076167851
6.91,149.2475265930328
6.92,149.31834045450157
6.93,149.41107289597298
6.94,149.50431967213186
6.95,149.5984032241621
6.96,149.69312898016528
6.97,149.78862859301287
6.98,149.88420440833318
6.99,149.97967711544004
7.0,150.07421599223434
7.01,150.1673832013572
7.0200000000000005,150.2585557724999
7.03,150.34782409873026
7.04,150.43551069614867
7.05,150.52042730451535
7.0600000000000005,150.60383777369654
7.07,150.68749373683298
7.08,150.7692332358572
7.09,150.8484833574384
7.1000000000000005,150.92550796062105
7.11,150.99932658866476
7.12,151.07148839995833
7.13,151.14194868005066
7.140000000000001,151.21075380948898
7.15,151.27805255324412
7.16,151.34350137902257
7.17,151.4072925502379
7.18,151.4698916752926
7.19,151.5146281042594
7.2,151.55742136523452
7.21,151.6186002635853
7.22,151.68119886064824
7.23,151.7442805861667
7.24,151.80740928473793
7.25,151.87016763391975
7.26,151.91226863291328
7.2700000000000005,151.95491172575035
7.28,152.01797947474765
7.29,152.08018360119877
7.3,152.14160545008187
7.3100000000000005,152.20207417565362
7.32,152.26129144154064
7.33,152.31905401556068
7.34,152.37507814888673
7.3500000000000005,152.42893171591246
7.36,152.48186430872792
7.37,152.53280118538552
7.38,152.58208388133968
7.390000000000001,152.6300562760375
7.4,152.67659672158905
7.41,152.7210662816938
7.42,152.76455039777647
7.43,152.80461365376325
7.44,152.8450014267397
7.45,152.88486572554788
7.46,152.92359239775396
7.47,152.96195923836342
7.48,153.00101062715075
7.49,153.0413145458874
7.5,153.08275510694224
7.51,153.1247180736784
7.5200000000000005,153.16663306675702
7.53,153.20785851767167
7.54,153.2484682017724
7.55,153.2883395168874
7.5600000000000005,153.32731713597892
7.57,153.36479021124498
7.58,153.40062851031757
7.59,153.4353619450526
7.6000000000000005,153.46877554483353
7.61,153.50057242853623
7.62,153.5302432536804
7.63,153.55757149684766
7.640000000000001,153.58274985035752
7.65,153.60592859368717
7.66,153.62696845035512
7.67,153.64576000057778
7.68,153.66194503492133
7.69,153.67576754635445
7.7,153.68756119751535
7.71,153.698068981962
7.72,153.70776064559053
7.73,153.71646884770703
7.74,153.72431639809807
7.75,153.73167716696534
7.76,153.73795899880037
7.7700000000000005,153.7455055578666
7.78,153.754422908742
7.79,153.7648200033939
7.8,153.77692508391473
7.8100000000000005,153.7909686498392
7.82,153.80739529107242
7.83,153.82657959296316
7.84,153.84888326901662
7.8500000000000005,153.873988582215
7.86,153.9016393040099
7.87,153.93156843318428
7.88,153.96375868185768
7.890000000000001,153.99796737645113
7.9,154.01612017969848
7.91,154.03427298294582
7.92,154.07153167317574
7.930000000000001,154.10969470895122
7.94,154.1483447349652
7.95,154.18709673390694
7.96,154.2256794767472
7.97,154.2638076373
7.98,154.30106893244906
7.99,154.33706687354743
8.0,154.37128054127072
8.01,154.40306344409484
8.02,154.43171821412423
8.03,154.4570726011369
8.040000000000001,154.4790268854522
8.05,154.4976040739458
8.06,154.5143921290313
8.07,154.52788557575505
8.08,154.53827192661416
8.09,154.54594255631844
8.1,154.55154140061097
8.11,154.55583265547037
8.120000000000001,154.55928671908487
8.13,154.5620510033012
8.14,154.5640892268889
8.15,154.56575389981353
8.16,154.56754632928244
8.17,154.5700064065761
8.18,154.57332237585646
8.19,154.57782491275862
8.2,154.58374472538466
8.21,154.59150306237035
8.22,154.60138974546942
8.23,154.6135616047326
8.24,154.6279051485381
8.25,154.64410099142776
8.26,154.66172397555025
8.27,154.68057659666832
8.28,154.70041867075034
8.290000000000001,154.7211858014033
8.3,154.74273065866905
